,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Cluster_km,SSamp
8082,2020-10-9-10,Format5,720,300,216000,Inter221,App,Mobile,Video,195833,119528,100153,12882,1309.54,0.35,851.2,12.86,13.08,0.1,0,0.6538672363920532
8083,2020-11-17-0,Format5,720,300,216000,Inter224,Web,Desktop,Display,185228,129372,112595,14867,1309.62,0.35,851.25,13.2,11.63,0.09,0,0.6679195702926443
8084,2020-9-19-15,Format3,480,70,33600,Inter227,App,Mobile,Display,1211467,674487,649056,3771,1309.77,0.35,851.35,0.58,2.02,0.35,3,0.618144666401876
8085,2020-9-8-15,Format5,720,300,216000,Inter225,Video,Mobile,Display,259050,151584,129661,13271,1309.88,0.35,851.42,10.24,10.1,0.1,0,0.6543126812192829
8086,2020-9-12-13,Format3,480,70,33600,Inter228,Video,Mobile,Display,1842191,794486,740791,3965,1310.36,0.35,851.73,0.54,1.77,0.33,3,0.6299756064796403
8087,2020-10-30-9,Format5,720,300,216000,Inter222,Video,Desktop,Video,148998,105388,90520,15274,1310.52,0.35,851.84,16.87,14.48,0.09,0,0.6199760774776353
8088,2020-10-31-15,Format5,720,300,216000,Inter221,App,Mobile,Display,232992,140371,119283,17587,1311.14,0.35,852.24,14.74,10.99,0.07,0,0.6607849850143701
8089,2020-10-9-11,Format5,720,300,216000,Inter225,Video,Mobile,Video,165353,111262,96034,14236,1311.19,0.35,852.27,14.82,13.65,0.09,0,0.6460910684253274
8090,2020-9-13-12,Format3,480,70,33600,Inter218,App,Mobile,Video,1174057,650269,625389,3634,1311.36,0.35,852.38,0.58,2.1,0.36,3,0.6175052138878595
8091,2020-9-14-6,Format4,120,600,72000,inter230,Video,Mobile,Display,110572,91624,76812,10099,1311.4,0.35,852.41,13.15,17.07,0.13,2,0.5319947277835159
8092,2020-10-24-4,Format4,120,600,72000,Inter229,Video,Desktop,Video,105031,81991,66863,8291,1311.69,0.35,852.6,12.4,19.62,0.16,2,0.5318262717907007
8093,2020-9-6-22,Format5,720,300,216000,Inter224,Web,Desktop,Display,465670,176139,155517,20231,1311.9,0.35,852.74,13.01,8.44,0.06,0,0.6509433421449162
8094,2020-10-24-13,Format5,720,300,216000,Inter227,App,Mobile,Display,240206,146676,117673,13094,1312.02,0.35,852.81,11.13,11.15,0.1,0,0.6603388299943671
8095,2020-10-4-23,Format5,720,300,216000,Inter224,Web,Desktop,Display,486014,204662,173316,18550,1312.72,0.35,853.27,10.7,7.57,0.07,0,0.6455898494476792
8096,2020-11-21-1,Format6,336,250,84000,Inter227,App,Mobile,Video,214546,138070,114157,13943,1313.04,0.35,853.48,12.21,11.5,0.09,0,0.16322623921006052
8097,2020-10-11-13,Format3,480,70,33600,Inter222,Video,Desktop,Video,1477562,706938,668872,3769,1313.11,0.35,853.52,0.56,1.96,0.35,3,0.6262922592081419
8098,2020-9-8-12,Format5,720,300,216000,Inter218,App,Mobile,Video,155021,103148,90918,13964,1313.27,0.35,853.63,15.36,14.44,0.09,0,0.6321112633932361
8099,2020-9-8-12,Format5,720,300,216000,Inter218,App,Mobile,Display,196831,125165,107258,12315,1313.36,0.35,853.69,11.48,12.24,0.11,0,0.6540594633971623
8100,2020-9-14-13,Format3,480,70,33600,Inter221,App,Mobile,Display,1363407,645309,616038,3898,1313.53,0.35,853.79,0.63,2.13,0.34,3,0.6161966728547845
8101,2020-10-10-8,Format5,720,300,216000,Inter219,Video,Desktop,Display,195768,123809,102618,12714,1313.72,0.35,853.91,12.39,12.8,0.1,0,0.6552819481220182
8102,2020-10-14-15,Format6,336,250,84000,Inter220,Web,Mobile,Video,254515,142319,114573,12658,1313.91,0.35,854.04,11.05,11.47,0.1,0,0.14607366362729343
8103,2020-9-8-10,Format5,720,300,216000,Inter218,App,Mobile,Display,148095,100459,88865,14044,1313.97,0.35,854.08,15.8,14.79,0.09,0,0.6240163540649677
8104,2020-10-8-0,Format5,720,300,216000,Inter222,Video,Desktop,Display,191354,128708,112411,12954,1314.77,0.35,854.6,11.52,11.7,0.1,0,0.660224322980623
8105,2020-9-21-22,Format3,480,70,33600,Inter228,Video,Mobile,Display,3732183,1113653,1028471,7621,1314.83,0.35,854.64,0.74,1.28,0.17,3,0.538036194789819
8106,2020-11-5-5,Format1,300,250,75000,Inter219,Video,Desktop,Video,1443445,810398,789353,1910,1314.88,0.35,854.67,0.24,1.67,0.69,3,0.5236571860997784
8107,2020-11-2-18,Format5,720,300,216000,Inter219,Video,Desktop,Display,526556,184816,152222,19046,1314.92,0.35,854.7,12.51,8.64,0.07,0,0.6576900230213518
8108,2020-10-10-6,Format4,120,600,72000,Inter225,Video,Mobile,Display,117014,83658,68675,9533,1314.97,0.35,854.73,13.88,19.15,0.14,2,0.528775415906496
8109,2020-10-7-4,Format4,120,600,72000,Inter219,Video,Desktop,Display,131220,95042,79976,10918,1315.25,0.35,854.91,13.65,16.45,0.12,2,0.5237077232991786
8110,2020-10-10-11,Format5,720,300,216000,Inter223,Web,Mobile,Display,216560,131871,105065,13529,1315.24,0.35,854.91,12.88,12.52,0.1,0,0.6610637254802995
8111,2020-9-13-1,Format1,300,250,75000,Inter219,Video,Desktop,Display,1395890,811593,797014,1485,1315.39,0.35,855.0,0.19,1.65,0.89,3,0.5069346526586512
8112,2020-11-3-9,Format5,720,300,216000,Inter219,Video,Desktop,Video,228475,126109,107065,14023,1315.42,0.35,855.02,13.1,12.29,0.09,0,0.6638551571508178
8113,2020-10-14-9,Format7,300,600,180000,Inter223,Web,Mobile,Display,146580,102826,87352,12265,1315.51,0.35,855.08,14.04,15.06,0.11,0,0.006713466867638053
8114,2020-11-2-10,Format4,120,600,72000,Inter229,Video,Desktop,Video,179831,117053,99562,19217,1315.81,0.35,855.28,19.3,13.22,0.07,2,0.3705386276060879
8115,2020-9-4-12,Format7,300,600,180000,Inter219,Video,Desktop,Display,134835,99036,86758,13084,1316.14,0.35,855.49,15.08,15.17,0.1,0,0.015593791760728599
8116,2020-11-23-17,Format5,720,300,216000,Inter222,Video,Desktop,Display,458314,200833,159437,22486,1316.56,0.35,855.76,14.1,8.26,0.06,0,0.6333923696994632
8117,2020-10-9-10,Format6,336,250,84000,Inter224,Web,Desktop,Display,165393,111801,96127,14809,1316.6,0.35,855.79,15.41,13.7,0.09,0,0.14537126612948129
8118,2020-10-14-12,Format5,720,300,216000,inter230,Video,Mobile,Video,145174,103748,87167,13136,1316.8,0.35,855.92,15.07,15.11,0.1,0,0.6214729474649151
8119,2020-10-19-22,Format3,480,70,33600,Inter218,App,Mobile,Video,4196105,1268655,1161044,6408,1316.84,0.35,855.95,0.55,1.13,0.21,3,0.5325790868034811
8120,2020-10-26-17,Format5,720,300,216000,Inter225,Video,Mobile,Video,507280,204488,164973,18109,1317.03,0.35,856.07,10.98,7.98,0.07,0,0.6517674673709855
8121,2020-10-23-13,Format5,720,300,216000,Inter218,App,Mobile,Display,225807,143044,113088,12510,1317.14,0.35,856.14,11.06,11.65,0.11,0,0.6557566810030102
8122,2020-9-5-22,Format3,480,70,33600,Inter217,Web,Desktop,Video,3535760,1225488,1135723,6337,1317.24,0.35,856.21,0.56,1.16,0.21,3,0.5633520699998827
8123,2020-9-5-4,Format4,120,600,72000,Inter227,App,Mobile,Display,72633,62709,53215,9141,1317.28,0.35,856.23,17.18,24.75,0.14,2,0.46822284376434686
8124,2020-11-6-13,Format5,720,300,216000,Inter218,App,Mobile,Display,198627,139568,110733,14437,1317.44,0.35,856.34,13.04,11.9,0.09,0,0.6667722522070989
8125,2020-9-22-18,Format5,720,300,216000,Inter219,Video,Desktop,Display,423387,187027,156579,16599,1317.69,0.35,856.5,10.6,8.42,0.08,0,0.6554828004478989
8126,2020-10-30-16,Format4,120,600,72000,Inter222,Video,Desktop,Video,141465,108460,91968,18638,1317.8,0.35,856.57,20.27,14.33,0.07,2,0.38285002234592536
8127,2020-11-20-6,Format5,720,300,216000,Inter223,Web,Mobile,Video,111942,82398,72830,15650,1318.01,0.35,856.71,21.49,18.1,0.08,0,0.5096511011854074
8128,2020-9-7-21,Format3,480,70,33600,inter230,Video,Mobile,Video,2850746,1253651,1194360,4686,1318.23,0.35,856.85,0.39,1.1,0.28,3,0.6032277478938528
8129,2020-9-26-13,Format3,480,70,33600,Inter220,Web,Mobile,Display,1149650,629055,595301,3887,1318.59,0.35,857.08,0.65,2.21,0.34,3,0.6088182893373911
8130,2020-10-27-13,Format3,480,70,33600,inter230,Video,Mobile,Video,1211378,642346,619353,2958,1318.77,0.35,857.2,0.48,2.13,0.45,3,0.6326158776098086
8131,2020-11-8-0,Format3,480,70,33600,Inter224,Web,Desktop,Video,1166787,683499,661525,2462,1318.96,0.35,857.32,0.37,1.99,0.54,3,0.6360097908422255
8132,2020-9-18-22,Format5,720,300,216000,inter230,Video,Mobile,Display,367788,180033,157004,18405,1318.97,0.35,857.33,11.72,8.4,0.07,0,0.6579931689890006
8133,2020-11-24-0,Format6,336,250,84000,Inter218,App,Mobile,Video,2080183,904464,856883,2975,1319.03,0.35,857.37,0.35,1.54,0.44,3,0.4293432949378434
8134,2020-10-3-14,Format5,720,300,216000,Inter226,Web,Mobile,Video,317572,162896,138791,15664,1319.12,0.35,857.43,11.29,9.5,0.08,0,0.6653849342906197
8135,2020-9-16-7,Format6,336,250,84000,inter230,Video,Mobile,Display,191102,123973,108229,13035,1319.3,0.35,857.54,12.04,12.19,0.1,0,0.14456971189320092
8136,2020-10-11-6,Format4,120,600,72000,Inter227,App,Mobile,Video,123416,92181,76339,10512,1319.36,0.35,857.59,13.77,17.28,0.13,2,0.5270206591362802
8137,2020-10-11-5,Format6,336,250,84000,Inter229,Video,Desktop,Video,1094105,706980,683688,1939,1319.54,0.35,857.7,0.28,1.93,0.68,3,0.4441174474164442
8138,2020-10-9-15,Format5,720,300,216000,Inter227,App,Mobile,Display,264273,148631,123848,13419,1319.67,0.35,857.78,10.84,10.66,0.1,0,0.660301119856102
8139,2020-9-7-21,Format5,720,300,216000,Inter225,Video,Mobile,Display,533889,192056,169551,22294,1319.67,0.35,857.79,13.15,7.78,0.06,0,0.6336009073650709
8140,2020-9-9-8,Format5,720,300,216000,Inter218,App,Mobile,Video,180062,120818,104928,12505,1319.68,0.35,857.79,11.92,12.58,0.11,0,0.6545604795966741
8141,2020-11-1-22,Format3,480,70,33600,Inter229,Video,Desktop,Video,3794352,1234370,1166472,5616,1319.73,0.35,857.82,0.48,1.13,0.23,3,0.5631387795813507
8142,2020-10-12-3,Format1,300,250,75000,Inter219,Video,Desktop,Display,1325393,873609,846180,2228,1320.09,0.35,858.06,0.26,1.56,0.59,3,0.5190150650985713
8143,2020-9-30-2,Format1,300,250,75000,inter230,Video,Mobile,Video,1342653,915992,881318,2107,1320.32,0.35,858.21,0.24,1.5,0.63,3,0.5248992941163739
8144,2020-9-1-22,Format3,480,70,33600,Inter224,Web,Desktop,Display,3890386,1296339,1219360,6303,1320.55,0.35,858.36,0.52,1.08,0.21,3,0.5445082265068859
8145,2020-10-14-13,Format5,720,300,216000,Inter228,Video,Mobile,Video,155086,108094,90903,13817,1320.83,0.35,858.54,15.2,14.53,0.1,0,0.6317358561627114
8146,2020-10-8-16,Format5,720,300,216000,Inter225,Video,Mobile,Video,321319,157581,132177,13776,1320.98,0.35,858.64,10.42,9.99,0.1,0,0.6575801954873471
8147,2020-10-3-21,Format3,480,70,33600,Inter217,Web,Desktop,Display,3589719,888761,809135,6285,1321.08,0.35,858.7,0.78,1.63,0.21,3,0.5578607353683376
8148,2020-10-14-14,Format5,720,300,216000,Inter221,App,Mobile,Video,219348,137210,108774,12569,1321.35,0.35,858.88,11.56,12.15,0.11,0,0.6564659935553394
8149,2020-9-20-0,Format6,336,250,84000,Inter228,Video,Mobile,Video,162795,114372,99032,12466,1321.49,0.35,858.97,12.59,13.34,0.11,0,0.12372068999175054
8150,2020-10-10-9,Format3,480,70,33600,Inter217,Web,Desktop,Video,1109673,632105,609240,2650,1321.68,0.35,859.09,0.43,2.17,0.5,3,0.6317575564329576
8151,2020-10-30-12,Format5,720,300,216000,Inter219,Video,Desktop,Video,133919,93096,78979,13961,1321.69,0.35,859.1,17.68,16.73,0.09,0,0.574880597783983
8152,2020-10-16-14,Format5,720,300,216000,Inter229,Video,Desktop,Video,206533,140350,112236,12345,1321.75,0.35,859.14,11.0,11.78,0.11,0,0.6540683490583281
8153,2020-10-10-15,Format6,336,250,84000,Inter227,App,Mobile,Display,285223,159556,127193,13889,1321.88,0.35,859.22,10.92,10.39,0.1,0,0.17205193575362618
8154,2020-11-5-1,Format1,300,250,75000,Inter225,Video,Mobile,Display,1493449,774615,764489,1586,1321.98,0.35,859.28,0.21,1.73,0.83,3,0.5145471452751971
8155,2020-9-8-13,Format3,480,70,33600,Inter229,Video,Desktop,Video,1100330,574447,548211,2870,1322.16,0.35,859.4,0.52,2.41,0.46,3,0.6237141680130606
8156,2020-10-30-1,Format1,300,250,75000,Inter229,Video,Desktop,Display,1476939,818059,804203,1686,1322.4,0.35,859.56,0.21,1.64,0.78,3,0.5220330355737366
8157,2020-9-21-14,Format5,720,300,216000,inter230,Video,Mobile,Display,351667,174881,151345,18629,1322.65,0.35,859.72,12.31,8.74,0.07,0,0.6606965220590155
8158,2020-10-23-12,Format5,720,300,216000,Inter218,App,Mobile,Video,207629,133419,106048,12281,1322.68,0.35,859.74,11.58,12.47,0.11,0,0.6530693032462956
8159,2020-11-5-11,Format5,720,300,216000,Inter224,Web,Desktop,Display,140644,104806,88659,13378,1323.2,0.35,860.08,15.09,14.92,0.1,0,0.6252993551693531
8160,2020-11-4-4,Format4,120,600,72000,Inter219,Video,Desktop,Video,113639,75347,62229,8847,1323.54,0.35,860.3,14.22,21.27,0.15,2,0.5149448351630709
8161,2020-10-24-11,Format6,336,250,84000,Inter226,Web,Mobile,Display,162954,114830,96667,13648,1323.67,0.35,860.39,14.12,13.69,0.1,0,0.13436605698662668
8162,2020-11-5-6,Format4,120,600,72000,Inter220,Web,Mobile,Video,110793,78966,64845,8771,1323.89,0.35,860.53,13.53,20.42,0.15,2,0.523378379948607
8163,2020-10-12-13,Format3,480,70,33600,Inter217,Web,Desktop,Video,1598956,748706,712121,3941,1324.68,0.35,861.04,0.55,1.86,0.34,3,0.6284355953228918
8164,2020-10-6-7,Format6,336,250,84000,Inter225,Video,Mobile,Video,149185,104095,86665,12141,1325.11,0.35,861.32,14.01,15.29,0.11,0,0.09375493246351631
8165,2020-9-11-14,Format3,480,70,33600,Inter228,Video,Mobile,Display,1911935,903908,856278,3751,1325.39,0.35,861.5,0.44,1.55,0.35,3,0.6387266242200118
8166,2020-9-8-11,Format3,480,70,33600,Inter227,App,Mobile,Display,997970,520449,495153,2797,1325.72,0.35,861.72,0.56,2.68,0.47,3,0.6145238436085283
8167,2020-11-4-18,Format4,120,600,72000,inter230,Video,Mobile,Video,188846,133256,112002,20087,1325.95,0.35,861.86,17.93,11.84,0.07,2,0.34815921137488137
8168,2020-9-20-19,Format5,720,300,216000,inter230,Video,Mobile,Video,444346,199701,164938,17726,1326.28,0.35,862.08,10.75,8.04,0.07,0,0.6523796857401717
8169,2020-10-8-22,Format5,720,300,216000,inter230,Video,Mobile,Video,618864,226966,191630,20000,1326.82,0.35,862.43,10.44,6.92,0.07,0,0.6317390434807888
8170,2020-9-8-11,Format5,720,300,216000,Inter227,App,Mobile,Display,180799,116713,100091,12107,1327.33,0.35,862.76,12.1,13.26,0.11,0,0.6470785598532006
8171,2020-10-31-11,Format3,480,70,33600,Inter221,App,Mobile,Display,971790,562105,538514,2789,1327.34,0.35,862.77,0.52,2.46,0.48,3,0.6202159362879508
8172,2020-10-11-7,Format3,480,70,33600,Inter226,Web,Mobile,Display,928313,496694,474193,2619,1327.48,0.35,862.86,0.55,2.8,0.51,3,0.6110736553193719
8173,2020-10-10-10,Format5,720,300,216000,Inter217,Web,Desktop,Video,181110,120934,101909,15099,1327.85,0.35,863.1,14.82,13.03,0.09,0,0.6537136176975499
8174,2020-9-22-22,Format5,720,300,216000,Inter228,Video,Mobile,Video,425290,184337,160852,18725,1328.02,0.35,863.21,11.64,8.26,0.07,0,0.6559471465642627
8175,2020-9-6-15,Format5,720,300,216000,Inter221,App,Mobile,Display,363835,178676,149556,16707,1328.35,0.35,863.43,11.17,8.88,0.08,0,0.6622390716721529
8176,2020-9-3-9,Format3,480,70,33600,Inter219,Video,Desktop,Display,1477675,718410,670498,3342,1329.69,0.35,864.3,0.5,1.98,0.4,3,0.6366197317877628
8177,2020-11-20-23,Format5,720,300,216000,Inter223,Web,Mobile,Display,319895,186102,142373,18756,1329.82,0.35,864.38,13.17,9.34,0.07,0,0.6628120107300476
8178,2020-10-31-22,Format3,480,70,33600,Inter217,Web,Desktop,Display,3686857,1166580,1098525,5778,1329.96,0.35,864.48,0.53,1.21,0.23,3,0.5686975279672076
8179,2020-9-15-10,Format7,300,600,180000,Inter218,App,Mobile,Display,880444,503435,484100,2969,1330.26,0.35,864.67,0.61,2.75,0.45,3,-0.007758999808326195
8180,2020-9-19-16,Format5,720,300,216000,Inter219,Video,Desktop,Display,368454,182562,153692,15674,1330.34,0.35,864.72,10.2,8.66,0.08,0,0.6541774599663842
8181,2020-10-20-14,Format3,480,70,33600,Inter223,Web,Mobile,Display,1198986,616697,589675,3315,1330.49,0.35,864.82,0.56,2.26,0.4,3,0.6230657713824141
8182,2020-11-1-17,Format5,720,300,216000,Inter226,Web,Mobile,Video,561222,207411,178067,26079,1330.69,0.35,864.95,14.65,7.47,0.05,0,0.5961779825130568
8183,2020-9-2-8,Format5,720,300,216000,Inter218,App,Mobile,Video,178262,113845,98856,12470,1330.91,0.35,865.09,12.61,13.46,0.11,0,0.6478735288510621
8184,2020-10-5-17,Format3,480,70,33600,Inter220,Web,Mobile,Display,1880483,790499,754746,4440,1330.97,0.35,865.13,0.59,1.76,0.3,3,0.6206923586724504
8185,2020-9-21-4,Format4,120,600,72000,Inter224,Web,Desktop,Display,99516,81493,68610,9674,1331.02,0.35,865.16,14.1,19.4,0.14,2,0.5246852763225207
8186,2020-11-2-22,Format5,720,300,216000,Inter217,Web,Desktop,Video,522431,183115,159247,22567,1332.25,0.35,865.96,14.17,8.37,0.06,0,0.6333432397318968
8187,2020-11-1-21,Format5,720,300,216000,Inter221,App,Mobile,Video,606928,195867,159801,19290,1332.32,0.35,866.01,12.07,8.34,0.07,0,0.6540880533877202
8188,2020-11-9-6,Format4,120,600,72000,Inter226,Web,Mobile,Display,124040,96615,79376,9416,1332.49,0.35,866.12,11.86,16.79,0.14,2,0.5339004357992773
8189,2020-9-27-7,Format5,720,300,216000,Inter227,App,Mobile,Display,144957,102278,87840,11487,1332.98,0.35,866.44,13.08,15.18,0.12,0,0.6176014663897211
8190,2020-10-16-3,Format6,336,250,84000,Inter224,Web,Desktop,Display,1038703,713056,679664,1874,1333.21,0.35,866.59,0.28,1.96,0.71,3,0.4447381367753678
8191,2020-10-28-10,Format3,480,70,33600,Inter225,Video,Mobile,Video,1098857,614306,593924,2779,1333.29,0.35,866.64,0.47,2.24,0.48,3,0.6295232049528948
8192,2020-11-18-11,Format5,720,300,216000,Inter229,Video,Desktop,Video,152465,113426,95994,14290,1333.41,0.35,866.72,14.89,13.89,0.09,0,0.6434580127864733
8193,2020-10-3-13,Format3,480,70,33600,Inter219,Video,Desktop,Video,1299868,683532,652749,3883,1333.69,0.35,866.9,0.59,2.04,0.34,3,0.6184456737354906
8194,2020-10-9-14,Format5,720,300,216000,Inter218,App,Mobile,Video,182021,123591,106402,15308,1334.16,0.35,867.2,14.39,12.54,0.09,0,0.6601569569828072
8195,2020-10-20-15,Format5,720,300,216000,Inter224,Web,Desktop,Video,305299,161560,132508,14312,1334.34,0.35,867.32,10.8,10.07,0.09,0,0.6625363315552316
8196,2020-9-17-15,Format3,480,70,33600,Inter227,App,Mobile,Display,2131235,831006,771101,4907,1334.35,0.35,867.33,0.64,1.73,0.27,3,0.6108624284304894
8197,2020-9-7-0,Format3,480,70,33600,Inter227,App,Mobile,Video,2144866,881785,818013,3818,1334.58,0.35,867.48,0.47,1.63,0.35,3,0.6381048987130035
8198,2020-9-10-10,Format6,336,250,84000,Inter220,Web,Mobile,Video,171667,116184,97227,11779,1334.86,0.35,867.66,12.11,13.73,0.11,0,0.11064661805579236
8199,2020-10-1-12,Format5,720,300,216000,Inter229,Video,Desktop,Video,324509,166743,143218,15353,1335.5,0.35,868.08,10.72,9.32,0.09,0,0.6615409563750946
8200,2020-11-2-22,Format3,480,70,33600,Inter223,Web,Mobile,Display,4610097,1514100,1431813,5795,1335.64,0.35,868.16,0.4,0.93,0.23,3,0.4709295355160762
8201,2020-10-29-23,Format5,720,300,216000,Inter228,Video,Mobile,Display,510908,230007,194271,20770,1335.81,0.35,868.28,10.69,6.88,0.06,0,0.6300342664611395
8202,2020-9-21-19,Format5,720,300,216000,Inter221,App,Mobile,Display,490376,214952,178518,18113,1335.89,0.35,868.33,10.15,7.48,0.07,0,0.6425341183477515
8203,2020-9-10-11,Format3,480,70,33600,Inter229,Video,Desktop,Display,1792465,776973,730545,3515,1336.17,0.35,868.51,0.48,1.83,0.38,3,0.6407986936811222
8204,2020-10-20-11,Format6,336,250,84000,Inter223,Web,Mobile,Video,1089765,570634,545057,2949,1336.51,0.35,868.73,0.54,2.45,0.45,3,0.37845497230316305
8205,2020-11-24-1,Format1,300,250,75000,Inter222,Video,Desktop,Video,1622399,818984,803561,1585,1336.78,0.35,868.9,0.2,1.66,0.84,3,0.5177253371060699
8206,2020-10-11-21,Format5,720,300,216000,Inter222,Video,Desktop,Display,578290,220194,173540,19243,1336.85,0.35,868.95,11.09,7.7,0.07,0,0.6464969175402997
8207,2020-9-22-15,Format5,720,300,216000,Inter222,Video,Desktop,Video,330671,162997,142769,18262,1336.87,0.35,868.96,12.79,9.36,0.07,0,0.66517108616461
8208,2020-10-22-9,Format3,480,70,33600,Inter226,Web,Mobile,Video,1082767,578737,560127,2594,1336.9,0.35,868.99,0.46,2.39,0.52,3,0.626292820785606
8209,2020-10-11-12,Format3,480,70,33600,Inter228,Video,Mobile,Video,1426256,682915,645696,3626,1337.1,0.35,869.11,0.56,2.07,0.37,3,0.628034692609183
8210,2020-9-4-15,Format5,720,300,216000,Inter229,Video,Desktop,Video,215410,134051,118355,15088,1337.11,0.35,869.12,12.75,11.3,0.09,0,0.6702004647621168
8211,2020-9-18-13,Format3,480,70,33600,Inter226,Web,Mobile,Video,1901885,773514,726651,4213,1337.27,0.35,869.23,0.58,1.84,0.32,3,0.6260899235897615
8212,2020-9-21-5,Format1,300,250,75000,Inter228,Video,Mobile,Video,1075052,715307,687497,1854,1337.57,0.35,869.42,0.27,1.95,0.72,3,0.508104984377796
8213,2020-10-5-16,Format7,300,600,180000,inter230,Video,Mobile,Video,320683,174661,144995,16942,1337.65,0.35,869.47,11.68,9.23,0.08,0,0.12861726296511702
8214,2020-9-18-0,Format5,720,300,216000,Inter221,App,Mobile,Display,233101,146668,127587,11247,1338.03,0.35,869.72,8.82,10.49,0.12,0,0.629065298508622
8215,2020-9-23-11,Format7,300,600,180000,Inter218,App,Mobile,Video,1077541,574267,542294,3480,1338.12,0.35,869.78,0.64,2.47,0.38,0,0.0032108944170796145
8216,2020-9-17-11,Format3,480,70,33600,Inter223,Web,Mobile,Display,1790298,758048,704183,3710,1338.18,0.35,869.82,0.53,1.9,0.36,3,0.6354425838696149
8217,2020-9-15-11,Format5,720,300,216000,Inter223,Web,Mobile,Display,131240,92219,81578,13237,1338.2,0.35,869.83,16.23,16.4,0.1,0,0.5918798816747121
8218,2020-9-20-17,Format5,720,300,216000,Inter220,Web,Mobile,Video,400038,186078,154928,17076,1338.51,0.35,870.03,11.02,8.64,0.08,0,0.6599334823334545
8219,2020-10-30-0,Format3,480,70,33600,Inter222,Video,Desktop,Video,2074081,853672,799831,3110,1339.04,0.35,870.38,0.39,1.67,0.43,3,0.6496493069885372
8220,2020-9-20-18,Format5,720,300,216000,Inter229,Video,Desktop,Video,420126,191517,159562,17267,1339.78,0.35,870.85,10.82,8.4,0.08,0,0.6569346034227138
